system:index,LAI,SoilMoisture,VH,VV,date,.geo
S1A_IW_GRDH_1SDV_20151221T221252_20151221T221317_009146_00D28C_6171,0.2335010051563231,0.19796211472208977,-23.877780921385472,-14.17776895587681,2015-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20151221T221317_20151221T221343_009146_00D28C_CD41,0.2335010051563231,0.19796211472208977,-18.70120292758257,-10.428924579663937,2015-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA,0.24549293614216855,0.19646184973427228,-22.718250927950756,-12.428762020711442,2016-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160102T221251_20160102T221316_009321_00D788_8173,0.24549293614216855,0.19646184973427228,-23.277715088842875,-13.30287472617895,2016-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160102T221316_20160102T221343_009321_00D788_8F30,0.24549293614216855,0.19646184973427228,-19.82170659220766,-11.080466225018572,2016-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160114T221226_20160114T221251_009496_00DC88_46B2,0.24264539745817754,0.19483448192569486,-23.926700583514528,-14.952082618827907,2016-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160114T221251_20160114T221316_009496_00DC88_C4BD,0.24264539745817754,0.19483448192569486,-25.333649642862714,-15.353105176378227,2016-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160114T221316_20160114T221343_009496_00DC88_1C59,0.24264539745817754,0.19483448192569486,-21.070845927973064,-12.065581415568467,2016-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160119T222036_20160119T222103_009569_00DEB0_5155,0.20134529323562225,0.19422602174875997,-19.755129559111918,-11.385301745104663,2016-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F,0.20032444883973635,0.19269078021575842,-23.838268641710002,-14.219064464596944,2016-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160126T221250_20160126T221315_009671_00E1AF_0DA1,0.20032444883973635,0.19269078021575842,-25.07249456554065,-14.732455653188724,2016-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160126T221315_20160126T221342_009671_00E1AF_6F6E,0.20032444883973635,0.19269078021575842,-21.264226821115248,-12.039025519077878,2016-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160207T221225_20160207T221250_009846_00E6B6_8F21,0.20403971297696089,0.19093302580220403,-23.45124229564249,-13.530056656190977,2016-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160207T221250_20160207T221315_009846_00E6B6_D8E6,0.20403971297696089,0.19093302580220403,-24.710611142243657,-14.423203339609925,2016-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160207T221315_20160207T221342_009846_00E6B6_A12C,0.20403971297696089,0.19093302580220403,-20.430361208411195,-11.736792417080272,2016-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160209T215632_20160209T215702_009875_00E783_A51D,0.12009847128061986,0.19021238857071912,-26.724960561273154,-18.152032638069823,2016-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160212T222035_20160212T222102_009919_00E8E4_00DC,0.12009847128061986,0.1894737794581339,-16.897901675215472,-8.775080296417034,2016-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5,0.22467680294453235,0.19606309675691957,-23.49488049303176,-13.283197867798718,2016-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160219T221250_20160219T221315_010021_00EBE1_D59E,0.22467680294453235,0.19606309675691957,-23.70650396952531,-12.859311448184103,2016-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160219T221315_20160219T221342_010021_00EBE1_9D37,0.22467680294453235,0.19606309675691957,-19.7331079291914,-10.781358582369208,2016-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160226T220353_20160226T220418_010123_00EED1_2C8F,0.2788243465125792,0.19283676377997952,-23.60047541863554,-14.47831004745141,2016-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160226T220418_20160226T220443_010123_00EED1_9BD8,0.2788243465125792,0.19283676377997952,-30.729914313943183,-21.550185378286027,2016-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160226T220443_20160226T220508_010123_00EED1_5AC7,0.2788243465125792,0.19283676377997952,-28.195672567314112,-22.021194024081762,2016-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160226T220508_20160226T220533_010123_00EED1_3598,0.2788243465125792,0.19283676377997952,-20.273754208405197,-12.120690897290814,2016-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160226T220533_20160226T220558_010123_00EED1_E1DB,0.2788243465125792,0.19283676377997952,-21.367114343978077,-13.169976674077452,2016-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8,0.3247587819671759,0.19061045350305256,-23.002656873332494,-13.642767767679024,2016-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160302T221250_20160302T221315_010196_00F0D2_BB9A,0.3247587819671759,0.19061045350305256,-23.115380744210213,-12.910585009094348,2016-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160302T221315_20160302T221342_010196_00F0D2_45A9,0.3247587819671759,0.19061045350305256,-19.09734318531135,-10.755474835126448,2016-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160307T222035_20160307T222102_010269_00F2F3_DF4F,0.19434397414859136,0.18885591489357204,-19.022782068061158,-10.972113569480054,2016-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160314T221226_20160314T221251_010371_00F5EF_7CFE,0.39357238316442195,0.18622388798220674,-22.976118953166765,-13.95549163338434,2016-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160314T221251_20160314T221316_010371_00F5EF_1E73,0.39357238316442195,0.18622388798220674,-23.50863751733003,-13.861474145589943,2016-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160314T221316_20160314T221342_010371_00F5EF_432C,0.39357238316442195,0.18622388798220674,-18.969316398822563,-10.868246500371301,2016-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160319T222036_20160319T222103_010444_00F7EB_A5F1,0.4133528769162902,0.1839387910822887,-18.38176752135883,-10.564629633064415,2016-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160321T220354_20160321T220419_010473_00F8BC_72D6,0.4807928103159651,0.18265047767989653,-22.829604557079406,-13.630545307548733,2016-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160321T220419_20160321T220444_010473_00F8BC_6CB7,0.4807928103159651,0.18265047767989653,-29.364387257733537,-16.384648349003772,2016-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160321T220444_20160321T220509_010473_00F8BC_5151,0.4807928103159651,0.18265047767989653,-27.735563682150232,-19.512226918446174,2016-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160321T220509_20160321T220534_010473_00F8BC_0D1A,0.4807928103159651,0.18265047767989653,-19.804728455303948,-12.07233205908222,2016-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160321T220534_20160321T220558_010473_00F8BC_AC59,0.4807928103159651,0.18265047767989653,-21.104983254210417,-13.438525198974885,2016-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44,0.5857108549921658,0.1798679936946044,-22.675484820933107,-12.901639279368775,2016-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160326T221251_20160326T221316_010546_00FAC9_73F5,0.5857108549921658,0.1798679936946044,-22.935631339499274,-12.531058540640915,2016-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160326T221316_20160326T221343_010546_00FAC9_A7BA,0.5857108549921658,0.1798679936946044,-18.61037386926954,-10.683350473134812,2016-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,0.7051887480965878,0.1726785020262196,-22.461543596145642,-15.185126263994565,2016-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160407T221251_20160407T221316_010721_00FFEA_7FBB,0.7051887480965878,0.1726785020262196,-22.398341904821606,-14.257294668987607,2016-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160407T221316_20160407T221343_010721_00FFEA_DA12,0.7051887480965878,0.1726785020262196,-18.078186197148604,-10.567869959868691,2016-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160412T222037_20160412T222103_010794_01022C_3FB1,0.9759274211523956,0.16939171368489767,-17.525104943652515,-10.053384851182361,2016-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,1.1191510725895493,0.1739826834670144,-21.91411918891993,-12.807976285587069,2016-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160419T221252_20160419T221317_010896_01052F_77BA,1.1191510725895493,0.1739826834670144,-21.760935968406272,-13.33188062861823,2016-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160419T221317_20160419T221343_010896_01052F_41A8,1.1191510725895493,0.1739826834670144,-18.17450516163291,-10.498929004551146,2016-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160513T221206_20160513T221231_011246_011040_A30B,0.9985565844874071,0.16102060718709812,-18.7446088873317,-9.642964336150618,2016-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A,0.9985565844874071,0.16102060718709812,-21.50135957155363,-12.15070124401169,2016-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160513T221256_20160513T221321_011246_011040_2AD5,0.9985565844874071,0.16102060718709812,-20.288275771012263,-11.980312634152835,2016-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160513T221321_20160513T221347_011246_011040_96EB,0.9985565844874071,0.16102060718709812,-17.754208062843006,-10.316669956236296,2016-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160525T221206_20160525T221231_011421_0115FD_602C,1.0642478491238117,0.1581673732327443,-18.349585468868714,-9.54607555858915,2016-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,1.0642478491238117,0.1581673732327443,-21.942495472787655,-12.148688334838203,2016-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160525T221256_20160525T221321_011421_0115FD_AE44,1.0642478491238117,0.1581673732327443,-20.509075944090345,-12.105819059475094,2016-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160525T221321_20160525T221348_011421_0115FD_2D82,1.0642478491238117,0.1581673732327443,-17.20236950799304,-9.693784330684318,2016-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160530T222042_20160530T222109_011494_011864_91E6,0.9595697685480096,0.15950060335536076,-16.846263440231155,-9.595033478093532,2016-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160606T221207_20160606T221232_011596_011B8A_9469,0.6989033023279227,0.15517643967254482,-17.02176825275506,-8.023716810621945,2016-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,0.6989033023279227,0.15517643967254482,-20.468893593844715,-10.811893146961403,2016-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160606T221257_20160606T221322_011596_011B8A_27AC,0.6989033023279227,0.15517643967254482,-20.24583030172778,-11.932176561313657,2016-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160606T221322_20160606T221349_011596_011B8A_042F,0.6989033023279227,0.15517643967254482,-17.123757411402288,-9.640864709674306,2016-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160608T215629_20160608T215703_011625_011C6F_65F6,0.762553264581086,0.15709734164510195,-52.551302799143016,-50.11208864066463,2016-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160611T222021_20160611T222046_011669_011DDC_1A65,0.762553264581086,0.15764470211733314,-15.671529444304444,-8.103980892350712,2016-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160611T222046_20160611T222112_011669_011DDC_7FB0,0.762553264581086,0.15764470211733314,-17.027597345494343,-9.353153954045494,2016-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160630T221208_20160630T221233_011946_012696_921C,1.1319258650249013,0.1768717185447987,-14.529324113755148,-7.205420049755883,2016-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1,1.1319258650249013,0.1768717185447987,-19.52896716828833,-11.405109564722952,2016-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160630T221258_20160630T221323_011946_012696_DFCF,1.1319258650249013,0.1768717185447987,-17.085730345038503,-9.333861351049318,2016-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160630T221323_20160630T221350_011946_012696_4D57,1.1319258650249013,0.1768717185447987,-14.340327537506,-7.207770151823111,2016-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160705T222044_20160705T222116_012019_0128FB_21C8,1.138805397425672,0.1855376845644849,-16.147324126838985,-8.574156709044065,2016-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160712T221215_20160712T221240_012121_012C5B_65AE,1.1666506485372101,0.1802531168220415,-15.79642819105234,-8.518876561044515,2016-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160712T221240_20160712T221305_012121_012C5B_8569,1.1666506485372101,0.1802531168220415,-21.359124595921376,-12.374793607140987,2016-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160712T221305_20160712T221330_012121_012C5B_3E87,1.1666506485372101,0.1802531168220415,-15.61465214550284,-8.593775073362243,2016-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160712T221330_20160712T221356_012121_012C5B_3A70,1.1666506485372101,0.1802531168220415,-14.476672164749791,-7.7088900725622285,2016-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160717T222044_20160717T222117_012194_012EBE_7DBA,1.0681361054143148,0.19800537723083592,-15.3601884529224,-8.104058988571778,2016-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160729T222045_20160729T222112_012369_013472_1D60,2.6912258023180082,0.22329971353908332,-14.328205776946396,-7.634215072949044,2016-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160810T222046_20160810T222113_012544_013A47_48CE,2.2427987714456616,0.2189029192058474,-14.778792129039857,-8.249098439993286,2016-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160817T221211_20160817T221236_012646_013D9A_C1D3,1.782833940569473,0.21212168653763147,-14.029056040432952,-7.880415272436636,2016-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929,1.782833940569473,0.21212168653763147,-19.485624856973253,-11.570891534487842,2016-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160817T221301_20160817T221326_012646_013D9A_4F76,1.782833940569473,0.21212168653763147,-17.33101634932494,-9.984821175755734,2016-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160817T221326_20160817T221353_012646_013D9A_363F,1.782833940569473,0.21212168653763147,-14.578138542691141,-7.849504509859542,2016-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160822T222046_20160822T222113_012719_014016_5E5A,2.387560606863575,0.21885854593618645,-14.740598669892009,-8.070260272849112,2016-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160829T221212_20160829T221237_012821_01438F_9ABA,2.237893581716765,0.20491753550386682,-14.709646013220155,-8.392749845112906,2016-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160829T221237_20160829T221302_012821_01438F_2669,2.237893581716765,0.20491753550386682,-19.685994136439987,-11.427605105369073,2016-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160829T221302_20160829T221327_012821_01438F_FC1B,2.237893581716765,0.20491753550386682,-17.259610798135263,-9.662200168796764,2016-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160829T221327_20160829T221353_012821_01438F_E9DB,2.237893581716765,0.20491753550386682,-15.079973792893343,-8.343353454639093,2016-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160903T222047_20160903T222114_012894_0145FE_1FAD,2.0558092244268105,0.1899444782767814,-15.20739377744491,-8.579696734742528,2016-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20160915T222047_20160915T222114_013069_014B91_3958,1.474235275373614,0.18375601828500424,-15.261881074676037,-8.526091651934186,2016-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20210724T215818_20210724T215848_038925_0497CE_0182,1.960230840726502,0.2687309884261201,-16.11421853803054,-9.09640273288968,2021-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20160928T221136_20160928T221201_002275_003D5E_4C9E,0.6194250791577326,0.17586026870812269,-17.006242205897184,-9.405626418948561,2016-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20160928T221201_20160928T221226_002275_003D5E_1088,0.6194250791577326,0.17586026870812269,-22.47775977478549,-12.959157594299892,2016-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20160928T221226_20160928T221251_002275_003D5E_081E,0.6194250791577326,0.17586026870812269,-18.05123736183371,-10.127139699972329,2016-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20160928T221251_20160928T221318_002275_003D5E_D362,0.6194250791577326,0.17586026870812269,-16.983288549956175,-9.239361761559524,2016-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20160930T215552_20160930T215627_002304_003E53_B79B,0.6194250791577326,0.18293857983121792,-53.29875485652594,-50.14696472665766,2016-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161003T221944_20161003T222009_002348_003F82_D442,0.6407833598021951,0.1808973862893656,-15.023547130645566,-7.935770147592137,2016-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161003T222009_20161003T222035_002348_003F82_64FC,0.6407833598021951,0.1808973862893656,-16.134306460742707,-8.941986284595208,2016-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161005T220325_20161005T220350_002377_004042_3B19,0.6407833598021951,0.18903686194378533,-21.819951208699944,-12.49903591128237,2016-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161005T220350_20161005T220415_002377_004042_0857,0.6407833598021951,0.18903686194378533,-29.31590725806622,-15.384630071276232,2016-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1B_IW_GRDH_1SDV_20161005T220415_20161005T220440_002377_004042_A1D8,0.6407833598021951,0.18903686194378533,-23.34691436013183,-12.957628767596658,2016-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
